DATE,TMHSI,TMHI,DthMHSI,DthMHI,SpdMHSI,SpdMHI,,,,,,,
10-7-2021-12:25:35,37.56231,82.81079,8.332827,27.33867,0.0,0.0,,,,,,,
10-7-2021-12:25:36,37.56231,82.81079,8.332827,27.33867,0.0,0.0,,,,,,,
10-7-2021-12:25:37,34.66989,76.43408,8.37244,27.46864,3.67924,12.071,,,,,,,
10-7-2021-12:25:38,33.28658,73.3844,8.483957,27.83451,6.544488,21.47142,,,,,,,
10-7-2021-12:25:39,33.66381,74.21606,8.586248,28.17011,5.925855,19.44178,,,,,,,
10-7-2021-12:25:40,32.78354,72.27539,8.715131,28.59295,8.367827,27.4535,,,,,,,
10-7-2021-12:25:41,31.14868,68.67114,8.983747,29.47424,16.76822,55.01383,,,,,,,
10-7-2021-12:25:42,26.99869,59.52197,9.462104,31.04365,32.29916,105.9684,,,,,,,
10-7-2021-12:25:43,31.14868,68.67114,9.933404,32.58991,42.71825,140.1517,,,,,,,
10-7-2021-12:25:44,32.65779,71.99817,10.37757,34.04715,28.94552,94.96562,,,,,,,
10-7-2021-12:25:45,31.90321,70.33459,10.79189,35.40648,24.22437,79.4763,,,,,,,
10-7-2021-12:25:46,30.89719,68.1167,11.28951,37.03909,26.82914,88.02213,,,,,,,
10-7-2021-12:25:47,34.66989,76.43408,11.88128,38.98059,35.55513,116.6507,,,,,,,
10-7-2021-12:25:48,32.78354,72.27539,12.50616,41.0307,36.89008,121.0304,,,,,,,
10-7-2021-12:25:49,33.16077,73.10706,13.15247,43.15114,38.22502,125.4102,,,,,,,
10-7-2021-12:25:50,31.27443,68.94836,13.80176,45.28137,38.29014,125.6238,,,,,,,
10-7-2021-12:25:51,31.40023,69.22571,14.45458,47.42317,38.38781,125.9443,,,,,,,
10-7-2021-12:25:52,33.78956,74.49329,15.11093,49.57654,37.8343,124.1283,,,,,,,
10-7-2021-12:25:53,33.66381,74.21606,15.76565,51.72457,38.84365,127.4398,,,,,,,
10-7-2021-12:25:54,33.41232,73.66162,16.41901,53.86815,39.07157,128.1876,,,,,,,
10-7-2021-12:25:55,33.78956,74.49329,17.07346,56.01529,39.13669,128.4012,,,,,,,
10-7-2021-12:25:56,34.0411,75.04785,17.72547,58.15442,40.04836,131.3922,,,,,,,
10-7-2021-12:25:57,34.29259,75.60229,18.38128,60.30602,39.10413,128.2944,,,,,,,
10-7-2021-12:25:58,34.66989,76.43408,19.03328,62.44515,40.04836,131.3922,,,,,,,
10-7-2021-12:25:59,34.16685,75.32507,19.68881,64.59585,39.95068,131.0718,,,,,,,
10-7-2021-12:26:00,33.28658,73.3844,20.34218,66.73943,52.94198,173.6942,,,,,,,
10-7-2021-12:26:02,33.78956,74.49329,21.03516,69.01298,39.23436,128.7217,,,,,,,
10-7-2021-12:26:03,34.16685,75.32507,21.69286,71.17081,39.6902,130.2172,,,,,,,
10-7-2021-12:26:04,34.79564,76.7113,22.34785,73.31973,40.08092,131.4991,,,,,,,
10-7-2021-12:26:05,34.54414,76.15686,22.99877,75.45529,39.55996,129.7899,,,,,,,
10-7-2021-12:26:06,33.66381,74.21606,23.65838,77.61935,40.21115,131.9264,,,,,,,
10-7-2021-12:26:07,33.41232,73.66162,24.3093,79.75492,39.59252,129.8967,,,,,,,
10-7-2021-12:26:08,34.29259,75.60229,24.97542,81.94034,37.86686,124.2351,,,,,,,
10-7-2021-12:26:09,34.16685,75.32507,25.67463,84.23436,41.12283,134.9174,,,,,,,
10-7-2021-12:26:10,32.65779,71.99817,26.43653,86.73402,43.46712,142.6087,,,,,,,
10-7-2021-12:26:11,31.90321,70.33459,27.22502,89.32092,45.97421,150.834,,,,,,,
10-7-2021-12:26:12,33.78956,74.49329,28.10494,92.20781,53.65829,176.0443,,,,,,,
10-7-2021-12:26:13,34.0411,75.04785,29.0744,95.38846,57.43521,188.4357,,,,,,,
10-7-2021-12:26:14,34.0411,75.04785,30.07371,98.66704,58.41199,191.6404,,,,,,,
10-7-2021-12:26:15,35.80171,78.92932,31.05593,101.8895,58.02128,190.3585,,,,,,,
10-7-2021-12:26:16,36.17894,79.76099,32.04276,105.1272,59.09575,193.8837,,,,,,,
10-7-2021-12:26:17,34.29259,75.60229,33.02552,108.3514,58.05384,190.4653,,,,,,,
10-7-2021-12:26:18,36.93353,81.42456,34.01316,111.5917,74.59414,244.7314,,,,,,,
10-7-2021-12:26:19,35.29867,77.82031,34.99809,114.8231,58.67247,192.495,,,,,,,
10-7-2021-12:26:20,35.55016,78.37476,35.98302,118.0545,58.83527,193.0291,,,,,,,
10-7-2021-12:26:21,36.0532,79.48376,36.91992,121.1283,53.95132,177.0056,,,,,,,
10-7-2021-12:26:22,36.93353,81.42456,37.82209,124.0882,54.60252,179.1421,,,,,,,
10-7-2021-12:26:23,33.66381,74.21606,38.70554,126.9867,52.38846,171.8782,,,,,,,
10-7-2021-12:26:24,35.29867,77.82031,39.6571,130.1086,52.5187,172.3055,,,,,,,
10-7-2021-12:26:25,33.66381,74.21606,40.54734,133.0293,53.75597,176.3647,,,,,,,
10-7-2021-12:26:26,36.68198,80.87,41.46633,136.0444,52.32334,171.6645,,,,,,,
10-7-2021-12:26:27,33.66381,74.21606,42.36606,138.9963,51.57447,169.2076,,,,,,,
10-7-2021-12:26:28,36.30474,80.03833,43.24978,141.8956,53.59317,175.8306,,,,,,,
10-7-2021-12:26:29,33.28658,73.3844,44.14653,144.8377,52.6815,172.8396,,,,,,,
10-7-2021-12:26:30,36.30474,80.03833,45.04328,147.7798,51.67215,169.5281,,,,,,,
10-7-2021-12:26:31,33.78956,74.49329,45.9308,150.6916,53.72341,176.2579,,,,,,,
10-7-2021-12:26:32,36.55624,80.59277,46.72444,153.2954,46.36493,152.1159,,,,,,,
10-7-2021-12:26:33,35.55016,78.37476,47.5151,155.8894,45.06254,147.843,,,,,,,
10-7-2021-12:26:34,37.43651,82.53345,48.30223,158.4719,46.33237,152.0091,,,,,,,
10-7-2021-12:26:35,35.55016,78.37476,49.0861,161.0436,47.89524,157.1366,,,,,,,
10-7-2021-12:26:36,35.80171,78.92932,49.87785,163.6412,46.0719,151.1545,,,,,,,
10-7-2021-12:26:37,34.16685,75.32507,50.6723,166.2477,45.51838,149.3385,,,,,,,
10-7-2021-12:26:38,35.17292,77.54309,51.37559,168.5551,39.46228,129.4694,,,,,,,
10-7-2021-12:26:39,35.04718,77.26587,52.04225,170.7423,38.97389,127.8671,,,,,,,
10-7-2021-12:26:40,36.0532,79.48376,52.72736,172.99,39.49485,129.5763,,,,,,,
10-7-2021-12:26:41,36.30474,80.03833,53.47541,175.4443,43.5648,142.9291,,,,,,,
10-7-2021-12:26:42,39.44866,86.96948,54.35697,178.3365,52.90942,173.5873,,,,,,,
10-7-2021-12:26:43,37.68806,83.08801,55.23526,181.218,50.76048,166.537,,,,,,,
10-7-2021-12:26:45,37.43651,82.53345,56.11953,184.1192,51.18375,167.9257,,,,,,,
10-7-2021-12:26:46,36.68198,80.87,57.0046,187.023,53.30013,174.8692,,,,,,,
10-7-2021-12:26:47,36.17894,79.76099,57.87965,189.8938,50.72792,166.4302,,,,,,,
10-7-2021-12:26:48,34.16685,75.32507,58.75252,192.7576,50.92328,167.0711,,,,,,,
10-7-2021-12:26:49,36.17894,79.76099,59.63054,195.6383,52.45358,172.0918,,,,,,,
10-7-2021-12:26:50,36.0532,79.48376,60.50829,198.518,51.24888,168.1394,,,,,,,
10-7-2021-12:26:52,35.55016,78.37476,61.37519,201.3622,50.14185,164.5074,,,,,,,
10-7-2021-12:26:53,34.54414,76.15686,62.24698,204.2224,52.5187,172.3055,,,,,,,
10-7-2021-12:26:54,36.68198,80.87,63.12663,207.1084,50.85816,166.8575,,,,,,,
10-7-2021-12:26:55,36.55624,80.59277,64.03722,210.0959,52.61638,172.6259,,,,,,,
10-7-2021-12:26:56,36.0532,79.48376,64.91714,212.9827,50.95584,167.1779,,,,,,,
10-7-2021-12:26:57,35.55016,78.37476,65.79761,215.8714,50.53256,165.7892,,,,,,,
10-7-2021-12:26:58,36.30474,80.03833,66.66234,218.7085,52.29079,171.5577,,,,,,,
10-7-2021-12:26:59,36.30474,80.03833,67.53548,221.5731,51.34655,168.4598,,,,,,,
10-7-2021-12:27:00,34.79564,76.7113,68.41459,224.4573,50.07673,164.2937,,,,,,,
10-7-2021-12:27:01,36.93353,81.42456,69.28122,227.3006,52.32334,171.6645,,,,,,,
10-7-2021-12:27:02,35.29867,77.82031,70.15517,230.1679,51.57447,169.2076,,,,,,,
10-7-2021-12:27:03,35.67596,78.6521,71.04975,233.1029,51.1512,167.8189,,,,,,,
10-7-2021-12:27:04,35.29867,77.82031,71.91068,235.9274,51.63959,169.4212,,,,,,,
10-7-2021-12:27:05,35.29867,77.82031,72.79386,238.825,51.83495,170.0622,,,,,,,
10-7-2021-12:27:06,40.70623,89.74194,73.63146,241.573,48.70922,159.8072,,,,,,,
10-7-2021-12:27:07,35.04718,77.26587,74.39607,244.0816,45.64861,149.7658,,,,,,,
10-7-2021-12:27:08,36.0532,79.48376,75.16502,246.6044,45.97421,150.834,,,,,,,
10-7-2021-12:27:09,37.18502,81.979,75.93613,249.1343,46.6254,152.9705,,,,,,,
10-7-2021-12:27:10,36.68198,80.87,76.71513,251.69,45.68118,149.8726,,,,,,,
10-7-2021-12:27:11,35.67596,78.6521,77.49629,254.2529,44.86718,147.202,,,,,,,
10-7-2021-12:27:12,36.0532,79.48376,78.27148,256.7962,45.97421,150.834,,,,,,,
10-7-2021-12:27:13,35.67596,78.6521,79.04369,259.3297,47.73243,156.6025,,,,,,,
10-7-2021-12:27:14,36.17894,79.76099,79.82512,261.8934,46.39749,152.2227,,,,,,,
10-7-2021-12:27:15,37.56231,82.81079,80.60818,264.4625,45.5835,149.5522,,,,,,,
10-7-2021-12:27:16,32.2805,71.16638,81.52853,267.4821,53.62573,175.9374,,,,,,,
10-7-2021-12:27:17,36.55624,80.59277,82.48822,270.6306,55.7421,182.8809,,,,,,,
10-7-2021-12:27:18,33.41232,73.66162,83.41943,273.6858,54.08157,177.433,,,,,,,
10-7-2021-12:27:19,35.04718,77.26587,84.34711,276.7293,54.3746,178.3944,,,,,,,
10-7-2021-12:27:20,34.16685,75.32507,85.27722,279.7809,55.31883,181.4922,,,,,,,
10-7-2021-12:27:21,34.54414,76.15686,86.20274,282.8174,54.049,177.3261,,,,,,,
10-7-2021-12:27:22,35.29867,77.82031,87.13719,285.8832,53.43037,175.2965,,,,,,,
10-7-2021-12:27:23,34.0411,75.04785,88.06325,288.9214,55.31883,181.4922,,,,,,,
10-7-2021-12:27:24,35.55016,78.37476,88.98496,291.9454,53.95132,177.0056,,,,,,,
10-7-2021-12:27:25,35.80171,78.92932,89.91724,295.0041,54.89556,180.1035,,,,,,,
10-7-2021-12:27:26,33.78956,74.49329,90.83326,298.0094,54.34204,178.2875,,,,,,,
10-7-2021-12:27:28,35.80171,78.92932,91.77423,301.0966,53.52805,175.617,,,,,,,
10-7-2021-12:27:29,35.80171,78.92932,92.71222,304.174,82.7666,271.544,,,,,,,
10-7-2021-12:27:30,37.05928,81.70178,93.63855,307.2131,60.13766,197.302,,,,,,,
10-7-2021-12:27:31,33.78956,74.49329,94.58006,310.302,54.50484,178.8216,,,,,,,
10-7-2021-12:27:32,35.67596,78.6521,95.50285,313.3296,56.78401,186.2993,,,,,,,
10-7-2021-12:27:33,35.80171,78.92932,96.43568,316.39,54.14668,177.6466,,,,,,,
10-7-2021-12:27:34,35.55016,78.37476,97.37178,319.4612,53.95132,177.0056,,,,,,,
10-7-2021-12:27:35,36.17894,79.76099,98.30407,322.5199,54.863,179.9967,,,,,,,
10-7-2021-12:27:36,36.68198,80.87,99.22497,325.5412,54.30949,178.1807,,,,,,,
10-7-2021-12:27:37,37.43651,82.53345,100.154,328.5892,53.69085,176.1511,,,,,,,
10-7-2021-12:27:38,36.0532,79.48376,101.0885,331.6551,55.28627,181.3854,,,,,,,
10-7-2021-12:27:39,34.79564,76.7113,102.0115,334.6835,53.95132,177.0056,,,,,,,
10-7-2021-12:27:40,36.55624,80.59277,102.9465,337.7511,54.76532,179.6762,,,,,,,
10-7-2021-12:27:41,36.0532,79.48376,103.8655,340.7662,54.50484,178.8216,,,,,,,
10-7-2021-12:27:42,35.29867,77.82031,104.8087,343.8605,53.49549,175.5101,,,,,,,
10-7-2021-12:27:43,36.93353,81.42456,105.7282,346.8773,55.48163,182.0263,,,,,,,
10-7-2021-12:27:44,35.29867,77.82031,106.6551,349.9182,54.83044,179.8899,,,,,,,
10-7-2021-12:27:45,37.05928,81.70178,107.5838,352.9653,56.36074,184.9106,,,,,,,
10-7-2021-12:27:46,38.1911,84.19702,108.5112,356.008,85.04578,279.0216,,,,,,,
10-7-2021-12:27:47,36.30474,80.03833,109.5768,359.5038,59.74694,196.0202,,,,,,,
10-7-2021-12:27:48,37.05928,81.70178,110.5896,362.8269,60.46325,198.3703,,,,,,,
10-7-2021-12:27:49,38.0653,83.91968,111.6003,366.1429,58.90039,193.2428,,,,,,,
10-7-2021-12:27:50,36.68198,80.87,112.6241,369.5016,60.39814,198.1566,,,,,,,
10-7-2021-12:27:51,36.17894,79.76099,113.6321,372.8086,59.87718,196.4474,,,,,,,
10-7-2021-12:27:52,36.68198,80.87,114.6561,376.1682,60.78885,199.4385,,,,,,,
10-7-2021-12:27:53,36.30474,80.03833,115.6668,379.4842,59.4539,195.0587,,,,,,,
10-7-2021-12:27:54,38.1911,84.19702,116.6875,382.833,60.65862,199.0112,,,,,,,
10-7-2021-12:27:55,38.0653,83.91968,117.7186,386.2158,60.07254,197.0884,,,,,,,
10-7-2021-12:27:56,36.93353,81.42456,118.7366,389.5558,60.72373,199.2248,,,,,,,
10-7-2021-12:27:57,38.94563,85.86047,119.7693,392.9438,60.26789,197.7293,,,,,,,
10-7-2021-12:27:58,39.44866,86.96948,120.7998,396.3248,60.03998,196.9816,,,,,,,
10-7-2021-12:27:59,37.05928,81.70178,121.8352,399.7218,60.46325,198.3703,,,,,,,
10-7-2021-12:28:00,38.44258,84.75146,122.8454,403.0359,60.13766,197.302,,,,,,,
10-7-2021-12:28:01,38.0653,83.91968,123.8696,406.3964,61.27725,201.0408,,,,,,,
10-7-2021-12:28:02,38.0653,83.91968,124.8855,409.7293,59.7795,196.127,,,,,,,
10-7-2021-12:28:03,38.44258,84.75146,125.9117,413.096,76.45004,250.8203,,,,,,,
10-7-2021-12:28:04,36.17894,79.76099,126.9845,416.6158,61.89588,203.0705,,,,,,,
10-7-2021-12:28:05,35.55016,78.37476,128.0769,420.1997,64.01225,210.014,,,,,,,
10-7-2021-12:28:06,36.68198,80.87,129.1508,423.7231,64.07738,210.2276,,,,,,,
10-7-2021-12:28:07,39.19712,86.41492,130.2437,427.3088,64.14249,210.4413,,,,,,,
10-7-2021-12:28:08,38.94563,85.86047,131.3082,430.801,63.0029,206.7024,,,,,,,
10-7-2021-12:28:10,44.10163,97.22754,132.2179,433.7858,48.6441,159.5935,,,,,,,
10-7-2021-12:28:11,38.0653,83.91968,133.0778,436.6068,51.1512,167.8189,,,,,,,
10-7-2021-12:28:12,38.1911,84.19702,133.9422,439.443,50.07673,164.2937,,,,,,,
10-7-2021-12:28:13,39.19712,86.41492,134.8051,442.2738,49.39297,162.0504,,,,,,,
10-7-2021-12:28:14,39.44866,86.96948,135.6608,445.0815,52.03031,170.7031,,,,,,,
10-7-2021-12:28:15,39.70015,87.52393,136.5269,447.9229,50.85816,166.8575,,,,,,,
10-7-2021-12:28:16,38.56833,85.02869,137.3916,450.76,50.17441,164.6142,,,,,,,
10-7-2021-12:28:17,37.43651,82.53345,138.2463,453.5641,49.97905,163.9733,,,,,,,
10-7-2021-12:28:18,37.56231,82.81079,139.107,456.3878,52.81174,173.2669,,,,,,,
10-7-2021-12:28:19,39.19712,86.41492,139.975,459.2355,50.69536,166.3234,,,,,,,
10-7-2021-12:28:20,37.93955,83.64246,140.9561,462.4544,58.15152,190.7858,,,,,,,
10-7-2021-12:28:21,40.58048,89.46472,141.9646,465.7633,59.19343,194.2042,,,,,,,
10-7-2021-12:28:22,39.70015,87.52393,142.9574,469.0205,58.86783,193.1359,,,,,,,
10-7-2021-12:28:23,39.07137,86.1377,143.9614,472.3142,58.0864,190.5722,,,,,,,
10-7-2021-12:28:24,41.46076,91.4054,144.9471,475.5483,59.55159,195.3792,,,,,,,
10-7-2021-12:28:25,41.08347,90.57361,145.9491,478.8358,59.22599,194.311,,,,,,,
10-7-2021-12:28:26,37.05928,81.70178,146.9452,482.1036,59.32367,194.6315,,,,,,,
10-7-2021-12:28:27,39.07137,86.1377,147.9407,485.3698,59.68182,195.8065,,,,,,,
10-7-2021-12:28:28,38.94563,85.86047,148.9365,488.6367,59.09575,193.8837,,,,,,,
10-7-2021-12:28:29,39.19712,86.41492,149.932,491.9029,58.93295,193.3496,,,,,,,
10-7-2021-12:28:30,41.46076,91.4054,150.931,495.1805,57.85848,189.8244,,,,,,,
10-7-2021-12:28:31,36.55624,80.59277,151.9401,498.4912,58.67247,192.495,,,,,,,
10-7-2021-12:28:32,37.68806,83.08801,152.9454,501.7893,58.15152,190.7858,,,,,,,
10-7-2021-12:28:33,36.0532,79.48376,153.9347,505.035,59.03063,193.67,,,,,,,
10-7-2021-12:28:34,38.44258,84.75146,154.9459,508.3527,58.31432,191.3199,,,,,,,
10-7-2021-12:28:35,40.07745,88.35571,155.93,511.5814,58.37944,191.5336,,,,,,,
10-7-2021-12:28:36,39.44866,86.96948,156.9339,514.8751,58.15152,190.7858,,,,,,,
10-7-2021-12:28:38,39.57441,87.2467,158.378,519.6127,100.9349,331.1512,,,,,,,
10-7-2021-12:28:39,39.70015,87.52393,159.5043,523.3079,64.95648,213.1118,,,,,,,
10-7-2021-12:28:40,39.07137,86.1377,160.6126,526.9443,65.31464,214.2869,,,,,,,
10-7-2021-12:28:41,41.20927,90.85095,161.7305,530.6119,66.12863,216.9574,,,,,,,
10-7-2021-12:28:42,38.94563,85.86047,162.878,534.3766,65.70536,215.5688,,,,,,,
10-7-2021-12:28:43,38.94563,85.86047,163.9923,538.0326,65.70536,215.5688,,,,,,,
10-7-2021-12:28:44,39.57441,87.2467,165.1631,541.8738,65.50999,214.9278,,,,,,,
10-7-2021-12:28:45,37.68806,83.08801,166.2818,545.544,66.09608,216.8506,,,,,,,
10-7-2021-12:28:46,37.18502,81.979,167.4719,549.4484,68.70084,225.3965,,,,,,,
10-7-2021-12:28:47,39.07137,86.1377,168.6595,553.3448,69.71019,228.708,,,,,,,
10-7-2021-12:28:48,38.69408,85.30591,169.8425,557.226,70.29626,230.6308,,,,,,,
10-7-2021-12:28:49,40.07745,88.35571,171.0257,561.1081,70.32883,230.7376,,,,,,,
10-7-2021-12:28:50,40.45468,89.18738,172.2487,565.1202,69.80787,229.0284,,,,,,,
10-7-2021-12:28:51,38.44258,84.75146,173.4406,569.0308,70.7521,232.1263,,,,,,,
10-7-2021-12:28:52,38.1911,84.19702,174.6353,572.9503,71.24049,233.7287,,,,,,,
10-7-2021-12:28:53,40.45468,89.18738,175.8278,576.8627,70.23115,230.4171,,,,,,,
10-7-2021-12:28:54,37.56231,82.81079,177.0167,580.7635,71.95681,236.0788,,,,,,,
10-7-2021-12:28:55,40.95772,90.29639,178.2062,584.6661,72.54288,238.0016,,,,,,,
10-7-2021-12:28:56,40.45468,89.18738,179.4096,588.6141,70.62186,231.699,,,,,,,
10-7-2021-12:28:57,38.56833,85.02869,180.6081,592.5461,70.7521,232.1263,,,,,,,
10-7-2021-12:28:58,40.45468,89.18738,181.8266,596.5439,70.23115,230.4171,,,,,,,
10-7-2021-12:28:59,39.57441,87.2467,183.0593,600.5881,70.68698,231.9127,,,,,,,
10-7-2021-12:29:00,40.07745,88.35571,184.2718,604.5663,70.84978,232.4468,,,,,,,
10-7-2021-12:29:01,39.95164,88.07837,185.4706,608.4993,71.0777,233.1945,,,,,,,
10-7-2021-12:29:02,40.07745,88.35571,186.6718,612.4401,72.51032,237.8948,,,,,,,
10-7-2021-12:29:03,40.20319,88.63293,187.8746,616.3864,72.11961,236.6129,,,,,,,
10-7-2021-12:29:04,41.46076,91.4054,189.0806,620.3433,71.92425,235.9719,,,,,,,
10-7-2021-12:29:05,41.46076,91.4054,190.2891,624.3082,72.67312,238.4289,,,,,,,
10-7-2021-12:29:06,41.5865,91.68262,191.4963,628.2686,71.85912,235.7583,,,,,,,
10-7-2021-12:29:07,41.83805,92.23718,192.7004,632.2193,72.2824,237.147,,,,,,,
10-7-2021-12:29:08,42.34103,93.34607,193.9027,636.1637,72.57544,238.1084,,,,,,,
10-7-2021-12:29:09,40.20319,88.63293,195.1074,640.1161,72.11961,236.6129,,,,,,,
10-7-2021-12:29:10,40.07745,88.35571,196.3211,644.098,71.01258,232.9809,,,,,,,
10-7-2021-12:29:11,39.44866,86.96948,197.5697,648.1946,71.33817,234.0491,,,,,,,
10-7-2021-12:29:12,38.44258,84.75146,198.7774,652.1569,70.68698,231.9127,,,,,,,
10-7-2021-12:29:13,40.20319,88.63293,200.0027,656.177,70.45906,231.1649,,,,,,,
10-7-2021-12:29:15,40.95772,90.29639,201.2129,660.1473,70.84978,232.4468,,,,,,,
10-7-2021-12:29:16,43.09562,95.00964,202.4257,664.1264,71.11025,233.3014,,,,,,,
10-7-2021-12:29:17,39.44866,86.96948,203.6294,668.0753,71.30561,233.9423,,,,,,,
10-7-2021-12:29:18,39.70015,87.52393,204.8365,672.0358,71.17537,233.515,,,,,,,
10-7-2021-12:29:19,38.1911,84.19702,206.0431,675.9944,70.71954,232.0195,,,,,,,
10-7-2021-12:29:20,37.68806,83.08801,207.2635,679.9985,72.24985,237.0402,,,,,,,
10-7-2021-12:29:21,40.70623,89.74194,208.4778,683.9821,71.01258,232.9809,,,,,,,
10-7-2021-12:29:22,42.96981,94.7323,209.6849,687.9426,70.78466,232.2331,,,,,,,
10-7-2021-12:29:23,42.46683,93.62341,210.8899,691.8959,72.73824,238.6425,,,,,,,
10-7-2021-12:29:24,39.70015,87.52393,212.1578,696.0558,71.11025,233.3014,,,,,,,
10-7-2021-12:29:25,40.07745,88.35571,213.3636,700.0118,71.46841,234.4764,,,,,,,
10-7-2021-12:29:26,40.95772,90.29639,214.5705,703.9714,72.44521,237.6811,,,,,,,
10-7-2021-12:29:27,41.20927,90.85095,215.7803,707.9407,70.9149,232.6604,,,,,,,
10-7-2021-12:29:28,42.34103,93.34607,216.9916,711.9146,72.15216,236.7197,,,,,,,
10-7-2021-12:29:29,39.07137,86.1377,218.2071,715.9026,71.11025,233.3014,,,,,,,
10-7-2021-12:29:30,40.58048,89.46472,219.4156,719.8676,72.9336,239.2835,,,,,,,
10-7-2021-12:29:31,40.70623,89.74194,220.6168,723.8084,71.37074,234.1559,,,,,,,
10-7-2021-12:29:32,40.70623,89.74194,221.8364,727.8098,72.47776,237.7879,,,,,,,
10-7-2021-12:29:33,41.20927,90.85095,223.071,731.8602,70.71954,232.0195,,,,,,,
10-7-2021-12:29:34,41.83805,92.23718,224.327,735.9809,72.15216,236.7197,,,,,,,
10-7-2021-12:29:35,40.45468,89.18738,225.5409,739.9636,72.608,238.2152,,,,,,,
10-7-2021-12:29:36,39.95164,88.07837,226.757,743.9534,72.11961,236.6129,,,,,,,
10-7-2021-12:29:37,41.5865,91.68262,227.9704,747.9344,71.27306,233.8355,,,,,,,
10-7-2021-12:29:38,35.55016,78.37476,229.1938,751.9482,73.87782,242.3813,,,,,,,
10-7-2021-12:29:39,39.07137,86.1377,230.4026,755.9141,71.46841,234.4764,,,,,,,
10-7-2021-12:29:40,44.10163,97.22754,231.7856,760.4514,72.18472,236.8265,,,,,,,
10-7-2021-12:29:41,39.95164,88.07837,232.9944,764.4172,71.24049,233.7287,,,,,,,
10-7-2021-12:29:42,37.05928,81.70178,234.2075,768.3972,71.50097,234.5832,,,,,,,
