DATE,TMHSI,TMHI,DthMHSI,DthMHI,SpdMHSI,SpdMHI,,,,,,,
10-7-2021-11:37:05,32.15475,70.88916,4.393109,14.41309,38.4855,126.2648,,,,,,,
10-7-2021-11:37:06,27.37598,60.35376,5.158532,16.92432,37.80174,124.0215,,,,,,,
10-7-2021-11:37:07,31.14868,68.67114,5.8005,19.03051,37.08543,121.6714,,,,,,,
10-7-2021-11:37:08,31.65172,69.78015,6.452778,21.17053,38.19246,125.3034,,,,,,,
10-7-2021-11:37:09,33.03503,72.82983,7.097459,23.28563,37.05287,121.5645,,,,,,,
10-7-2021-11:37:10,25.86693,57.02686,7.74621,25.41407,38.06222,124.8761,,,,,,,
10-7-2021-11:37:11,32.2805,71.16638,8.392519,27.53451,38.09478,124.9829,,,,,,,
10-7-2021-11:37:12,30.64564,67.56213,9.048595,29.68699,38.09478,124.9829,,,,,,,
10-7-2021-11:37:13,34.41834,75.87952,9.732077,31.92939,38.02966,124.7692,,,,,,,
10-7-2021-11:37:14,32.65779,71.99817,10.38978,34.08721,37.21567,122.0987,,,,,,,
10-7-2021-11:37:15,33.28658,73.3844,11.04504,36.23702,37.50871,123.0601,,,,,,,
10-7-2021-11:37:16,33.03503,72.82983,11.69841,38.3806,36.92263,121.1372,,,,,,,
10-7-2021-11:37:17,33.53807,73.93884,12.39383,40.66216,39.72276,130.324,,,,,,,
10-7-2021-11:37:18,33.03503,72.82983,13.12805,43.07102,42.29497,138.763,,,,,,,
10-7-2021-11:37:20,32.65779,71.99817,13.85765,45.46474,42.78337,140.3654,,,,,,,
10-7-2021-11:37:21,33.28658,73.3844,14.5916,47.87271,44.37879,145.5997,,,,,,,
10-7-2021-11:37:22,38.56833,85.02869,15.08624,49.49553,28.97808,95.07244,,,,,,,
10-7-2021-11:37:23,39.95164,88.07837,15.10116,49.54449,3.25596e-2,1.06823e-1,,,,,,,
10-7-2021-11:37:24,37.43651,82.53345,15.10143,49.54538,0.0,0.0,,,,,,,
10-7-2021-11:37:25,35.92746,79.20654,15.10143,49.54538,0.0,0.0,,,,,,,
10-7-2021-11:37:26,35.92746,79.20654,15.10143,49.54538,0.0,0.0,,,,,,,
10-7-2021-11:37:27,36.17894,79.76099,15.1055,49.55873,0.0,0.0,,,,,,,
10-7-2021-11:37:28,30.77144,67.83948,15.25935,50.06348,8.367827,27.4535,,,,,,,
10-7-2021-11:37:29,32.2805,71.16638,15.66689,51.40054,23.14991,75.95113,,,,,,,
10-7-2021-11:37:30,31.77746,70.05737,16.39405,53.78625,41.44843,135.9856,,,,,,,
10-7-2021-11:37:31,31.65172,69.78015,17.47096,57.31942,60.46325,198.3703,,,,,,,
10-7-2021-11:37:32,31.65172,69.78015,18.61462,61.07158,72.02193,236.2924,,,,,,,
10-7-2021-11:37:33,30.77144,67.83948,19.60145,64.30921,58.15152,190.7858,,,,,,,
10-7-2021-11:37:34,35.42442,78.09753,20.57172,67.49253,57.23985,187.7948,,,,,,,
10-7-2021-11:37:35,31.77746,70.05737,21.56425,70.74886,57.30497,188.0084,,,,,,,
10-7-2021-11:37:36,30.89719,68.1167,22.59232,74.12179,56.42586,185.1242,,,,,,,
10-7-2021-11:37:37,32.65779,71.99817,23.57752,77.35407,58.11896,190.679,,,,,,,
10-7-2021-11:37:38,29.89112,65.89868,24.54699,80.53473,57.04449,187.1538,,,,,,,
10-7-2021-11:37:39,31.65172,69.78015,25.53409,83.77325,57.89104,189.9312,,,,,,,
10-7-2021-11:37:40,32.15475,70.88916,26.68832,87.56012,57.76081,189.504,,,,,,,
10-7-2021-11:37:41,32.53199,71.72083,27.68492,90.82979,59.71438,195.9133,,,,,,,
10-7-2021-11:37:42,32.65779,71.99817,28.66632,94.04961,58.05384,190.4653,,,,,,,
10-7-2021-11:37:43,32.15475,70.88916,29.64202,97.25074,58.18408,190.8926,,,,,,,
10-7-2021-11:37:44,31.65172,69.78015,30.63103,100.4955,56.68634,185.9788,,,,,,,
10-7-2021-11:37:45,33.66381,74.21606,31.6108,103.71,58.41199,191.6404,,,,,,,
10-7-2021-11:37:46,33.16077,73.10706,32.60685,106.9779,57.30497,188.0084,,,,,,,
10-7-2021-11:37:47,31.77746,70.05737,33.64469,110.3828,58.93295,193.3496,,,,,,,
10-7-2021-11:37:48,32.65779,71.99817,34.48907,113.1531,47.17892,154.7865,,,,,,,
10-7-2021-11:37:50,31.14868,68.67114,35.32558,115.8976,47.53708,155.9615,,,,,,,
10-7-2021-11:37:51,34.0411,75.04785,36.20496,118.7827,50.85816,166.8575,,,,,,,
10-7-2021-11:37:52,34.54414,76.15686,37.27048,122.2785,62.09123,203.7114,,,,,,,
10-7-2021-11:37:53,31.77746,70.05737,38.34983,125.8197,65.34721,214.3937,,,,,,,
10-7-2021-11:37:54,29.26233,64.51245,39.54558,129.7427,68.63572,225.1828,,,,,,,
10-7-2021-11:37:55,33.66381,74.21606,40.79479,133.8412,72.73824,238.6425,,,,,,,
10-7-2021-11:37:56,30.26841,66.73047,42.04698,137.9494,73.0964,239.8176,,,,,,,
10-7-2021-11:37:57,32.78354,72.27539,43.28913,142.0247,74.4639,244.3041,,,,,,,
10-7-2021-11:37:58,30.26841,66.73047,44.53806,146.1223,74.88718,245.6928,,,,,,,
10-7-2021-11:37:59,32.15475,70.88916,45.78564,150.2153,73.48711,241.0994,,,,,,,
10-7-2021-11:38:00,30.89719,68.1167,47.03159,154.3031,73.32432,240.5653,,,,,,,
10-7-2021-11:38:01,30.77144,67.83948,48.29083,158.4345,73.45455,240.9926,,,,,,,
10-7-2021-11:38:02,30.64564,67.56213,49.53407,162.5134,72.99872,239.4971,,,,,,,
10-7-2021-11:38:03,28.75929,63.40344,50.77567,166.5869,73.38943,240.779,,,,,,,
10-7-2021-11:38:04,32.53199,71.72083,51.99259,170.5794,72.86848,239.0698,,,,,,,
10-7-2021-11:38:05,31.52597,69.50293,53.12187,174.2843,66.03096,216.637,,,,,,,
10-7-2021-11:38:06,30.89719,68.1167,54.24599,177.9724,65.54256,215.0346,,,,,,,
10-7-2021-11:38:07,33.03503,72.82983,55.34868,181.5901,66.38911,217.812,,,,,,,
10-7-2021-11:38:08,33.78956,74.49329,56.47361,185.2809,64.56577,211.83,,,,,,,
10-7-2021-11:38:09,36.17894,79.76099,57.46098,188.5203,63.16571,207.2366,,,,,,,
10-7-2021-11:38:10,33.16077,73.10706,58.37103,191.506,52.64894,172.7327,,,,,,,
10-7-2021-11:38:11,35.92746,79.20654,59.26669,194.4445,51.80239,169.9554,,,,,,,
10-7-2021-11:38:12,34.92138,76.98853,60.16859,197.4035,53.3327,174.976,,,,,,,
10-7-2021-11:38:13,35.67596,78.6521,61.07402,200.3741,51.99775,170.5963,,,,,,,
10-7-2021-11:38:14,34.66989,76.43408,61.97999,203.3464,78.53386,257.657,,,,,,,
10-7-2021-11:38:15,34.41834,75.87952,62.86344,206.2449,51.80239,169.9554,,,,,,,
10-7-2021-11:38:16,35.42442,78.09753,63.76046,209.1879,53.0071,173.9078,,,,,,,
10-7-2021-11:38:17,37.31076,82.25623,64.65857,212.1344,52.03031,170.7031,,,,,,,
10-7-2021-11:38:18,36.93353,81.42456,65.63264,215.3302,54.50484,178.8216,,,,,,,
10-7-2021-11:38:19,33.78956,74.49329,66.72176,218.9034,63.94714,209.8003,,,,,,,
10-7-2021-11:38:20,37.93955,83.64246,67.81875,222.5025,64.63089,212.0436,,,,,,,
10-7-2021-11:38:21,33.03503,72.82983,68.89077,226.0196,63.16571,207.2366,,,,,,,
10-7-2021-11:38:22,33.03503,72.82983,69.97881,229.5893,63.42618,208.0911,,,,,,,
10-7-2021-11:38:23,35.55016,78.37476,71.06603,233.1563,65.73792,215.6756,,,,,,,
10-7-2021-11:38:24,33.66381,74.21606,72.1367,236.669,63.84946,209.4798,,,,,,,
10-7-2021-11:38:25,33.03503,72.82983,73.20683,240.1799,63.39362,207.9843,,,,,,,
10-7-2021-11:38:26,37.05928,81.70178,74.09435,243.0917,47.60219,156.1752,,,,,,,
10-7-2021-11:38:27,39.44866,86.96948,75.02338,246.1397,54.11412,177.5398,,,,,,,
10-7-2021-11:38:28,34.41834,75.87952,75.90168,249.0213,52.97453,173.801,,,,,,,
10-7-2021-11:38:29,39.8259,87.80115,76.78242,251.9108,51.93263,170.3826,,,,,,,
10-7-2021-11:38:30,36.17894,79.76099,77.67374,254.8351,70.39394,230.9513,,,,,,,
10-7-2021-11:38:32,37.56231,82.81079,78.62095,257.9427,52.81174,173.2669,,,,,,,
10-7-2021-11:38:33,31.52597,69.50293,79.85714,261.9985,71.33817,234.0491,,,,,,,
10-7-2021-11:38:34,31.52597,69.50293,81.08599,266.0302,72.90103,239.1766,,,,,,,
10-7-2021-11:38:35,35.42442,78.09753,82.30372,270.0253,72.24985,237.0402,,,,,,,
10-7-2021-11:38:36,32.65779,71.99817,83.52525,274.033,72.80336,238.8562,,,,,,,
10-7-2021-11:38:37,34.92138,76.98853,84.74976,278.0504,72.38009,237.4675,,,,,,,
10-7-2021-11:38:38,35.67596,78.6521,85.98215,282.0937,71.79401,235.5446,,,,,,,
10-7-2021-11:38:39,34.66989,76.43408,87.20584,286.1084,72.96616,239.3903,,,,,,,
10-7-2021-11:38:40,32.02901,70.61194,88.46509,290.2398,73.55223,241.3131,,,,,,,
10-7-2021-11:38:41,37.43651,82.53345,89.68961,294.2572,72.21728,236.9333,,,,,,,
10-7-2021-11:38:42,33.66381,74.21606,90.92361,298.3058,71.85912,235.7583,,,,,,,
10-7-2021-11:38:43,34.41834,75.87952,92.15057,302.3313,72.7708,238.7493,,,,,,,
10-7-2021-11:38:44,33.16077,73.10706,93.39462,306.4128,74.00806,242.8086,,,,,,,
10-7-2021-11:38:45,36.93353,81.42456,94.62808,310.4596,71.92425,235.9719,,,,,,,
10-7-2021-11:38:46,34.66989,76.43408,95.87241,314.542,73.71503,241.8472,,,,,,,
10-7-2021-11:38:47,37.05928,81.70178,97.11184,318.6084,112.2656,368.3256,,,,,,,
10-7-2021-11:38:48,32.53199,71.72083,98.33934,322.6356,81.04094,265.8824,,,,,,,
10-7-2021-11:38:49,33.78956,74.49329,99.56792,326.6664,73.9755,242.7018,,,,,,,
10-7-2021-11:38:50,34.54414,76.15686,100.799,330.7052,72.11961,236.6129,,,,,,,
10-7-2021-11:38:51,26.87295,59.24475,102.3105,335.6645,89.37621,293.229,,,,,,,
10-7-2021-11:38:52,34.41834,75.87952,103.9293,340.9754,93.05546,305.3,,,,,,,
10-7-2021-11:38:53,30.64564,67.56213,105.5407,346.2622,96.50678,316.6233,,,,,,,
10-7-2021-11:38:54,36.68198,80.87,107.0808,351.3149,92.17635,302.4158,,,,,,,
10-7-2021-11:38:55,29.76537,65.62146,108.5395,356.1006,87.06448,285.6446,,,,,,,
10-7-2021-11:38:56,35.42442,78.09753,110.0136,360.937,87.39007,286.7128,,,,,,,
10-7-2021-11:38:57,31.27443,68.94836,111.4788,365.744,87.39007,286.7128,,,,,,,
10-7-2021-11:38:58,36.93353,81.42456,112.9293,370.503,84.75275,278.0602,,,,,,,
10-7-2021-11:38:59,32.02901,70.61194,114.3942,375.3091,84.91554,278.5943,,,,,,,
10-7-2021-11:39:00,32.2805,71.16638,115.8825,380.1919,86.21793,282.8672,,,,,,,
10-7-2021-11:39:01,40.07745,88.35571,117.3441,384.9873,86.21793,282.8672,,,,,,,
10-7-2021-11:39:02,33.28658,73.3844,118.7958,389.7498,85.5993,280.8376,,,,,,,
10-7-2021-11:39:03,30.77144,67.83948,120.2495,394.5195,84.85042,278.3806,,,,,,,
10-7-2021-11:39:04,38.31684,84.47424,121.8146,399.6541,87.32496,286.4992,,,,,,,
10-7-2021-11:39:05,33.78956,74.49329,123.2738,404.4416,87.78079,287.9947,,,,,,,
10-7-2021-11:39:06,35.92746,79.20654,124.7373,409.2433,86.70633,284.4696,,,,,,,
10-7-2021-11:39:07,32.78354,72.27539,126.1963,414.0298,85.2737,279.7693,,,,,,,
10-7-2021-11:39:09,37.05928,81.70178,127.6574,418.8235,85.89234,281.799,,,,,,,
10-7-2021-11:39:10,27.62747,60.9082,129.0976,423.5486,84.91554,278.5943,,,,,,,
10-7-2021-11:39:11,32.78354,72.27539,130.4684,428.0459,79.77113,261.7163,,,,,,,
10-7-2021-11:39:12,38.44258,84.75146,131.6611,431.9591,67.75661,222.2986,,,,,,,
10-7-2021-11:39:13,36.0532,79.48376,132.7253,435.4505,61.7982,202.75,,,,,,,
10-7-2021-11:39:14,36.43049,80.31555,133.7892,438.9409,59.97486,196.7679,,,,,,,
10-7-2021-11:39:15,37.05928,81.70178,134.7589,442.1225,56.71889,186.0856,,,,,,,
10-7-2021-11:39:16,37.8138,83.36523,135.7116,445.2479,55.57931,182.3468,,,,,,,
10-7-2021-11:39:17,37.31076,82.25623,136.6517,448.3324,56.3933,185.0174,,,,,,,
10-7-2021-11:39:18,36.17894,79.76099,137.6022,451.4508,54.83044,179.8899,,,,,,,
10-7-2021-11:39:19,34.41834,75.87952,138.5394,454.5255,56.42586,185.1242,,,,,,,
10-7-2021-11:39:20,35.04718,77.26587,139.5045,457.6919,56.45842,185.231,,,,,,,
10-7-2021-11:39:21,36.43049,80.31555,140.4403,460.7622,56.26307,184.5901,,,,,,,
10-7-2021-11:39:22,34.16685,75.32507,141.4836,464.185,59.4539,195.0587,,,,,,,
10-7-2021-11:39:23,30.89719,68.1167,142.8012,468.5078,77.26402,253.4909,,,,,,,
10-7-2021-11:39:24,39.95164,88.07837,144.0905,472.7379,76.157,249.8589,,,,,,,
10-7-2021-11:39:25,39.8259,87.80115,145.3647,476.9183,74.75694,245.2655,,,,,,,
10-7-2021-11:39:26,36.55624,80.59277,146.5439,480.787,69.97067,229.5626,,,,,,,
10-7-2021-11:39:27,34.92138,76.98853,147.6013,484.2561,62.64475,205.5274,,,,,,,
10-7-2021-11:39:28,36.68198,80.87,148.6662,487.7501,63.3285,207.7707,,,,,,,
10-7-2021-11:39:29,32.02901,70.61194,149.716,491.1943,62.28659,204.3523,,,,,,,
10-7-2021-11:39:30,35.55016,78.37476,150.794,494.731,61.96099,203.2841,,,,,,,
10-7-2021-11:39:31,33.53807,73.93884,151.8639,498.241,62.22147,204.1387,,,,,,,
10-7-2021-11:39:32,33.28658,73.3844,152.9123,501.6807,63.88202,209.5867,,,,,,,
10-7-2021-11:39:33,36.17894,79.76099,153.9748,505.1667,61.92844,203.1773,,,,,,,
10-7-2021-11:39:34,33.78956,74.49329,155.0319,508.6349,63.13314,207.1297,,,,,,,
10-7-2021-11:39:35,37.31076,82.25623,156.0839,512.0862,61.6354,202.2159,,,,,,,
10-7-2021-11:39:36,39.07137,86.1377,157.199,515.7449,63.36106,207.8775,,,,,,,
10-7-2021-11:39:37,38.81988,85.58325,158.2575,519.2175,64.07738,210.2276,,,,,,,
10-7-2021-11:39:39,38.0653,83.91968,159.5249,523.3755,55.12347,180.8513,,,,,,,
10-7-2021-11:39:40,28.25626,62.29443,160.8311,527.6609,79.60832,261.1822,,,,,,,
10-7-2021-11:39:41,34.41834,75.87952,162.1486,531.9837,76.157,249.8589,,,,,,,
10-7-2021-11:39:42,37.05928,81.70178,163.447,536.2433,76.05932,249.5385,,,,,,,
10-7-2021-11:39:43,38.81988,85.58325,164.7415,540.4904,76.09188,249.6453,,,,,,,
10-7-2021-11:39:44,37.93955,83.64246,165.9161,544.3441,67.82173,222.5122,,,,,,,
10-7-2021-11:39:45,35.92746,79.20654,167.1004,548.2297,70.7521,232.1263,,,,,,,
10-7-2021-11:39:46,37.43651,82.53345,168.481,552.759,77.68731,254.8796,,,,,,,
10-7-2021-11:39:47,35.92746,79.20654,169.8881,557.3755,82.73405,271.4372,,,,,,,
10-7-2021-11:39:48,38.0653,83.91968,171.3174,562.0651,82.7666,271.544,,,,,,,
10-7-2021-11:39:49,33.66381,74.21606,172.9243,567.3368,95.92071,314.7005,,,,,,,
10-7-2021-11:39:50,34.0411,75.04785,174.5997,572.8337,98.39523,322.819,,,,,,,
10-7-2021-11:39:51,38.56833,85.02869,176.2543,578.2621,97.67892,320.4689,,,,,,,
10-7-2021-11:39:52,37.05928,81.70178,177.9433,583.8035,97.90685,321.2167,,,,,,,
10-7-2021-11:39:53,34.66989,76.43408,179.6101,589.272,99.95811,327.9465,,,,,,,
10-7-2021-11:39:54,34.41834,75.87952,181.2907,594.7858,97.38589,319.5075,,,,,,,
10-7-2021-11:39:55,33.78956,74.49329,182.9469,600.2195,97.451,319.7211,,,,,,,
10-7-2021-11:39:56,38.44258,84.75146,184.624,605.7219,99.56738,326.6646,,,,,,,
10-7-2021-11:39:57,35.92746,79.20654,186.2957,611.2063,96.53934,316.7301,,,,,,,
10-7-2021-11:39:58,37.93955,83.64246,187.9541,616.6472,98.52547,323.2463,,,,,,,
10-7-2021-11:39:59,38.44258,84.75146,189.6447,622.194,96.93005,318.012,,,,,,,
10-7-2021-11:40:00,37.93955,83.64246,191.3004,627.6259,98.29755,322.4985,,,,,,,
10-7-2021-11:40:01,35.55016,78.37476,192.9688,633.0997,97.02773,318.3325,,,,,,,
10-7-2021-11:40:02,36.55624,80.59277,194.6263,638.5378,98.265,322.3917,,,,,,,
10-7-2021-11:40:03,38.31684,84.47424,196.2896,643.9948,97.15797,318.7597,,,,,,,
10-7-2021-11:40:04,36.0532,79.48376,197.9545,649.457,98.75339,323.994,,,,,,,
10-7-2021-11:40:05,39.57441,87.2467,199.6202,654.9218,96.53934,316.7301,,,,,,,
10-7-2021-11:40:06,36.55624,80.59277,201.3089,660.4624,98.78595,324.1009,,,,,,,
10-7-2021-11:40:07,38.31684,84.47424,202.9613,665.8837,96.60446,316.9438,,,,,,,
10-7-2021-11:40:08,38.44258,84.75146,204.7288,671.6824,98.00452,321.5371,,,,,,,
10-7-2021-11:40:09,35.04718,77.26587,206.3937,677.1446,100.2511,328.9079,,,,,,,
10-7-2021-11:40:10,38.0653,83.91968,208.0748,682.6602,97.64635,320.3621,,,,,,,
10-7-2021-11:40:11,35.42442,78.09753,209.7525,688.1642,98.06964,321.7508,,,,,,,
10-7-2021-11:40:13,38.0653,83.91968,211.7826,694.8246,100.5442,329.8693,,,,,,,
10-7-2021-11:40:14,38.44258,84.75146,213.4423,700.27,97.15797,318.7597,,,,,,,
10-7-2021-11:40:15,38.81988,85.58325,215.1161,705.7615,101.0326,331.4717,,,,,,,
10-7-2021-11:40:16,40.95772,90.29639,216.7756,711.206,99.7953,327.4124,,,,,,,
10-7-2021-11:40:17,40.32894,88.91016,218.4953,716.848,100.6093,330.083,,,,,,,
10-7-2021-11:40:18,36.17894,79.76099,220.2633,722.6485,98.68828,323.7804,,,,,,,
10-7-2021-11:40:19,39.57441,87.2467,221.9382,728.1436,98.03708,321.644,,,,,,,
10-7-2021-11:40:20,38.81988,85.58325,223.6139,733.6415,100.9349,331.1512,,,,,,,
10-7-2021-11:40:21,41.46076,91.4054,225.2867,739.1295,97.41845,319.6143,,,,,,,
10-7-2021-11:40:22,39.8259,87.80115,226.9784,744.6798,98.81851,324.2077,,,,,,,
10-7-2021-11:40:23,38.56833,85.02869,228.6552,750.1812,99.37202,326.0237,,,,,,,
10-7-2021-11:40:24,38.56833,85.02869,230.3234,755.6541,98.55803,323.3531,,,,,,,
10-7-2021-11:40:25,42.84407,94.45508,232.0225,761.2285,97.84172,321.003,,,,,,,
10-7-2021-11:40:26,41.96379,92.5144,233.6933,766.7103,99.56738,326.6646,,,,,,,
10-7-2021-11:40:27,36.55624,80.59277,235.3715,772.2161,98.19987,322.1781,,,,,,,
10-7-2021-11:40:28,41.08347,90.57361,237.057,777.746,99.99066,328.0533,,,,,,,
10-7-2021-11:40:29,35.67596,78.6521,238.7647,783.3489,98.46036,323.0327,,,,,,,
10-7-2021-11:40:30,41.83805,92.23718,240.5292,789.1378,99.53483,326.5578,,,,,,,
10-7-2021-11:40:31,35.92746,79.20654,242.203,794.6293,101.4558,332.8604,,,,,,,
10-7-2021-11:40:32,41.46076,91.4054,243.8902,800.1646,100.8047,330.7239,,,,,,,
10-7-2021-11:40:33,37.8138,83.36523,245.567,805.666,98.78595,324.1009,,,,,,,
10-7-2021-11:40:34,38.0653,83.91968,247.2321,811.1291,97.87429,321.1099,,,,,,,
10-7-2021-11:40:35,43.7244,96.39587,248.8995,816.5993,97.09285,318.5461,,,,,,,
10-7-2021-11:40:36,40.95772,90.29639,250.5798,822.1122,98.265,322.3917,,,,,,,
10-7-2021-11:40:37,40.95772,90.29639,252.2482,827.5861,96.37653,316.196,,,,,,,
10-7-2021-11:40:38,35.55016,78.37476,254.0187,833.3945,98.19987,322.1781,,,,,,,
10-7-2021-11:40:39,35.42442,78.09753,255.7047,838.9262,96.37653,316.196,,,,,,,
10-7-2021-11:40:40,40.07745,88.35571,257.3886,844.4507,97.87429,321.1099,,,,,,,
10-7-2021-11:40:41,38.44258,84.75146,258.9099,849.442,84.91554,278.5943,,,,,,,
10-7-2021-11:40:42,47.62284,104.9905,260.3406,854.136,83.64571,274.4282,,,,,,,
10-7-2021-11:40:43,41.83805,92.23718,261.7464,858.748,83.02708,272.3986,,,,,,,
10-7-2021-11:40:45,38.81988,85.58325,263.1671,863.4091,82.24566,269.8348,,,,,,,
10-7-2021-11:40:46,41.83805,92.23718,264.5707,868.0141,82.37589,270.2621,,,,,,,
10-7-2021-11:40:47,40.32894,88.91016,265.9651,872.5887,119.3311,391.5062,,,,,,,
10-7-2021-11:40:48,44.35318,97.7821,267.364,877.1786,82.31078,270.0485,,,,,,,
10-7-2021-11:40:49,42.84407,94.45508,268.7782,881.8183,84.42715,276.992,,,,,,,
10-7-2021-11:40:50,42.71832,94.17786,270.1802,886.4179,82.89685,271.9713,,,,,,,
10-7-2021-11:40:51,38.94563,85.86047,271.5881,891.0371,84.75275,278.0602,,,,,,,
10-7-2021-11:40:52,40.95772,90.29639,273.011,895.7053,82.99452,272.2917,,,,,,,
10-7-2021-11:40:53,40.58048,89.46472,274.4094,900.2933,82.05029,269.1939,,,,,,,
10-7-2021-11:40:54,41.33501,91.12817,275.8035,904.8671,82.47357,270.5826,,,,,,,
10-7-2021-11:40:55,41.08347,90.57361,277.2212,909.5184,82.18054,269.6212,,,,,,,
10-7-2021-11:40:56,41.83805,92.23718,278.6253,914.1251,82.34334,270.1553,,,,,,,
10-7-2021-11:40:57,41.46076,91.4054,280.0289,918.73,82.7666,271.544,,,,,,,
10-7-2021-11:40:58,38.0653,83.91968,281.4477,923.3849,83.12476,272.719,,,,,,,
10-7-2021-11:40:59,39.44866,86.96948,282.8795,928.0824,84.65507,277.7397,,,,,,,
10-7-2021-11:41:00,31.27443,68.94836,284.6687,933.9523,104.9072,344.1836,,,,,,,
10-7-2021-11:41:01,46.86831,103.327,286.4339,939.7439,103.7676,340.4448,,,,,,,
10-7-2021-11:41:02,40.32894,88.91016,288.2019,945.5444,105.1351,344.9314,,,,,,,
10-7-2021-11:41:03,42.84407,94.45508,289.9805,951.3796,104.5164,342.9017,,,,,,,
10-7-2021-11:41:04,39.8259,87.80115,292.3183,959.0495,103.0838,338.2015,,,,,,,
10-7-2021-11:41:05,39.32286,86.69214,294.1056,964.9132,104.2885,342.154,,,,,,,
10-7-2021-11:41:06,45.23346,99.72278,295.8841,970.7484,102.8885,337.5606,,,,,,,
10-7-2021-11:41:07,41.5865,91.68262,297.6564,976.5631,105.2002,345.145,,,,,,,
10-7-2021-11:41:08,36.43049,80.31555,299.4263,982.3698,104.3537,342.3676,,,,,,,
10-7-2021-11:41:09,41.96379,92.5144,301.1997,988.1881,103.2141,338.6288,,,,,,,
10-7-2021-11:41:10,41.08347,90.57361,302.9808,994.0314,106.8607,350.593,,,,,,,
10-7-2021-11:41:11,44.47893,98.05933,304.7631,999.879,106.6328,349.8452,,,,,,,
10-7-2021-11:41:12,41.5865,91.68262,306.6573,1006.093,105.1351,344.9314,,,,,,,
10-7-2021-11:41:14,41.96379,92.5144,308.4326,1011.918,106.47,349.3111,,,,,,,
10-7-2021-11:41:15,45.23346,99.72278,310.0717,1017.296,101.2279,332.1126,,,,,,,
