DATE,TMHSI,TMHI,DthMHSI,DthMHI,SpdMHSI,SpdMHI,,,,,,,
10-7-2021-9:39:46,84.8469,187.0555,758.9644,2490.041,14.3588,47.10893,,,,,,,
10-7-2021-9:39:47,52.77885,116.3575,759.2089,2490.843,14.71696,48.28398,,,,,,,
10-7-2021-9:39:48,46.49102,102.4952,759.4626,2491.675,19.53578,64.09378,,,,,,,
10-7-2021-9:39:49,32.40625,71.4436,759.7035,2492.466,14.8472,48.71127,,,,,,,
10-7-2021-9:39:50,28.13051,62.01721,759.9478,2493.267,14.5216,47.64304,,,,,,,
10-7-2021-9:39:52,18.95026,41.7782,760.1526,2493.939,13.34945,43.79742,,,,,,,
10-7-2021-9:39:53,12.15939,26.80688,760.3076,2494.447,9.377177,30.76502,,,,,,,
10-7-2021-9:39:54,9.895802,21.81653,760.4744,2494.995,9.474855,31.08548,,,,,,,
10-7-2021-9:39:55,8.260944,18.21228,760.644,2495.551,9.96325,32.68783,,,,,,,
10-7-2021-9:39:56,7.506416,16.54883,760.7538,2495.912,10.77724,35.3584,,,,,,,
10-7-2021-9:39:57,7.003378,15.43982,760.8295,2496.16,5.20954e-1,1.709167,,,,,,,
10-7-2021-9:39:58,8.260944,18.21228,760.8295,2496.16,0.0,0.0,,,,,,,
10-7-2021-9:39:59,8.009454,17.65784,760.8591,2496.257,2.930368,9.614067,,,,,,,
10-7-2021-9:40:00,5.745812,12.66736,760.9205,2496.458,4.265313,13.99381,,,,,,,
10-7-2021-9:40:01,5.997303,13.2218,760.9484,2496.55,6.51193e-2,2.13646e-1,,,,,,,
10-7-2021-9:40:02,8.1352,17.93506,760.9438,2496.535,-3.25596e-2,-1.06823e-1,,,,,,,
10-7-2021-9:40:03,11.40486,25.14343,760.8108,2496.098,-8.791103,-28.8422,,,,,,,
10-7-2021-9:40:04,24.23207,53.42261,760.5439,2495.223,-15.23791,-49.99315,,,,,,,
10-7-2021-9:40:05,26.49571,58.41309,760.1637,2493.975,-23.14991,-75.95113,,,,,,,
10-7-2021-9:40:06,48.50312,106.9312,759.6905,2492.423,-32.10381,-105.3275,,,,,,,
10-7-2021-9:40:07,62.83944,138.5374,759.3248,2491.223,-21.6196,-70.93045,,,,,,,
10-7-2021-9:40:08,67.11517,147.9637,758.9547,2490.009,-21.39168,-70.18269,,,,,,,
10-7-2021-9:40:09,123.2027,271.6157,758.613,2488.888,-19.37299,-63.55966,,,,,,,
10-7-2021-9:40:10,171.9964,379.1874,758.3371,2487.983,-19.14507,-62.8119,,,,,,,
10-7-2021-9:40:11,194.6326,429.0918,758.3344,2487.974,0.0,0.0,,,,,,,
10-7-2021-9:40:12,178.913,394.436,758.3439,2488.005,5.86074e-1,1.922814,,,,,,,
10-7-2021-9:40:13,170.9903,376.9695,758.371,2488.094,1.627982,5.341148,,,,,,,
10-7-2021-9:40:14,164.0737,361.7208,758.4304,2488.289,1.400065,4.593388,,,,,,,
10-7-2021-9:40:15,147.7253,325.6788,758.5743,2488.761,7.814314,25.63751,,,,,,,
10-7-2021-9:40:16,125.7178,277.1606,758.7981,2489.495,12.17731,39.95179,,,,,,,
10-7-2021-9:40:17,96.91953,213.6711,759.0141,2490.204,13.28433,43.58377,,,,,,,
10-7-2021-9:40:18,67.8697,149.6272,759.2339,2490.925,13.05642,42.83601,,,,,,,
10-7-2021-9:40:19,40.20319,88.63293,759.4466,2491.623,12.43778,40.80637,,,,,,,
10-7-2021-9:40:20,34.79564,76.7113,759.6479,2492.283,12.27498,40.27226,,,,,,,
10-7-2021-9:40:22,32.78354,72.27539,759.8774,2493.036,12.07963,39.63132,,,,,,,
10-7-2021-9:40:23,23.60328,52.03638,760.0823,2493.708,12.07963,39.63132,,,,,,,
10-7-2021-9:40:24,12.15939,26.80688,760.2486,2494.254,11.23308,36.85392,,,,,,,
10-7-2021-9:40:25,12.03364,26.52966,760.4125,2494.792,10.09349,33.11512,,,,,,,
10-7-2021-9:40:26,9.392765,20.70752,760.5555,2495.261,10.06093,33.0083,,,,,,,
10-7-2021-9:40:27,10.14729,22.37097,760.5403,2495.211,0.0,0.0,,,,,,,
10-7-2021-9:40:28,22.34572,49.26392,760.3403,2494.555,-11.1354,-36.53346,,,,,,,
10-7-2021-9:40:29,25.23814,55.64063,760.0791,2493.698,-15.14023,-49.67268,,,,,,,
10-7-2021-9:40:30,30.5199,67.28491,759.7464,2492.606,-17.81012,-58.43216,,,,,,,
10-7-2021-9:40:31,70.88787,156.2811,759.3727,2491.38,-22.2708,-73.06692,,,,,,,
10-7-2021-9:40:32,65.10302,143.5277,758.9226,2489.904,-25.72212,-84.39015,,,,,,,
10-7-2021-9:40:33,114.1482,251.6539,758.4988,2488.513,-25.52676,-83.74921,,,,,,,
10-7-2021-9:40:34,179.7933,396.3767,758.1559,2487.388,-16.60542,-54.47971,,,,,,,
10-7-2021-9:40:35,217.0174,478.4418,758.1763,2487.455,1.627982,5.341148,,,,,,,
10-7-2021-9:40:36,193.8781,427.4283,758.3075,2487.885,9.572535,31.40595,,,,,,,
10-7-2021-9:40:37,165.7085,365.3251,758.5963,2488.833,17.87524,58.64581,,,,,,,
10-7-2021-9:40:38,99.18316,218.6616,758.9858,2490.111,22.92199,75.20337,,,,,,,
10-7-2021-9:40:39,49.88648,109.981,759.3557,2491.324,21.91264,71.89185,,,,,,,
10-7-2021-9:40:40,35.04718,77.26587,759.6273,2492.216,11.39588,37.38804,,,,,,,
10-7-2021-9:40:41,28.38206,62.57178,759.8085,2492.81,10.87492,35.67887,,,,,,,
10-7-2021-9:40:42,29.13659,64.23523,759.9664,2493.328,9.344617,30.65819,,,,,,,
10-7-2021-9:40:43,23.22599,51.20459,759.9684,2493.334,3.25596e-2,1.06823e-1,,,,,,,
10-7-2021-9:40:44,20.33362,44.828,760.0375,2493.562,4.753707,15.59615,,,,,,,
10-7-2021-9:40:46,14.92607,32.90637,760.1653,2493.981,8.10735,26.59892,,,,,,,
10-7-2021-9:40:47,11.65635,25.69788,760.3273,2494.512,9.442295,30.97866,,,,,,,
10-7-2021-9:40:48,11.02757,24.31165,760.5024,2495.086,10.25629,33.64923,,,,,,,
10-7-2021-9:40:49,11.53061,25.42065,760.5034,2495.09,0.0,0.0,,,,,,,
10-7-2021-9:40:50,11.40486,25.14343,760.5089,2495.108,0.0,0.0,,,,,,,
10-7-2021-9:40:51,8.512436,18.76672,760.6309,2495.508,7.651516,25.1034,,,,,,,
10-7-2021-9:40:52,7.757907,17.10327,760.7384,2495.861,7.846873,25.74434,,,,,,,
10-7-2021-9:40:53,9.895802,21.81653,760.709,2495.765,-3.25596e-1,-1.06823,,,,,,,
10-7-2021-9:40:55,17.69269,39.00574,760.4391,2494.879,-17.02869,-55.86842,,,,,,,
10-7-2021-9:40:56,27.12449,59.79932,760.132,2493.871,-18.36364,-60.24816,,,,,,,
10-7-2021-9:40:57,41.71225,91.95984,759.8403,2492.914,-16.96357,-55.65477,,,,,,,
10-7-2021-9:40:58,69.37875,152.9541,759.4927,2491.774,-20.05674,-65.80295,,,,,,,
10-7-2021-9:40:59,58.5637,129.111,759.035,2490.272,-27.44778,-90.05177,,,,,,,
10-7-2021-9:41:00,100.4407,221.4341,758.962,2490.033,-6.51193e-2,-2.13646e-1,,,,,,,
10-7-2021-9:41:01,91.13473,200.9178,758.9623,2490.034,3.25596e-2,1.06823e-1,,,,,,,
10-7-2021-9:41:02,89.24838,196.7592,758.9623,2490.034,0.0,0.0,,,,,,,
10-7-2021-9:41:03,88.87109,195.9274,758.9625,2490.034,3.25596e-2,1.06823e-1,,,,,,,
10-7-2021-9:41:04,87.23623,192.3231,758.9628,2490.035,0.0,0.0,,,,,,,
10-7-2021-9:41:05,90.75744,200.0861,758.9628,2490.035,0.0,0.0,,,,,,,
10-7-2021-9:41:06,91.76351,202.3041,758.9628,2490.035,0.0,0.0,,,,,,,
10-7-2021-9:41:07,88.4938,195.0956,758.9633,2490.037,0.0,0.0,,,,,,,
10-7-2021-9:41:08,89.24838,196.7592,758.9636,2490.038,0.0,0.0,,,,,,,
10-7-2021-9:41:09,90.12865,198.6998,758.9639,2490.039,0.0,0.0,,,,,,,
10-7-2021-9:41:10,87.36203,192.6005,758.9644,2490.041,3.25596e-2,1.06823e-1,,,,,,,
10-7-2021-9:41:11,85.22414,187.8872,758.9647,2490.042,3.25596e-2,1.06823e-1,,,,,,,
10-7-2021-9:41:12,85.85292,189.2734,758.9655,2490.044,3.25596e-2,1.06823e-1,,,,,,,
10-7-2021-9:41:13,85.34988,188.1644,758.9663,2490.047,6.51193e-2,2.13646e-1,,,,,,,
10-7-2021-9:41:14,86.35596,190.3824,758.9669,2490.049,3.25596e-2,1.06823e-1,,,,,,,
10-7-2021-9:41:15,86.98474,191.7687,758.9677,2490.052,0.0,0.0,,,,,,,
10-7-2021-9:41:16,83.96657,185.1147,758.9685,2490.054,6.51193e-2,2.13646e-1,,,,,,,
10-7-2021-9:41:17,84.34386,185.9465,758.9685,2490.054,0.0,0.0,,,,,,,
10-7-2021-9:41:18,87.48778,192.8777,758.9688,2490.055,0.0,0.0,,,,,,,
10-7-2021-9:41:19,83.84082,184.8375,758.9688,2490.055,0.0,0.0,,,,,,,
10-7-2021-9:41:20,84.4696,186.2238,758.9688,2490.055,0.0,0.0,,,,,,,
10-7-2021-9:41:21,85.85292,189.2734,758.9688,2490.055,0.0,0.0,,,,,,,
10-7-2021-9:41:22,83.58928,184.283,758.9701,2490.059,3.25596e-2,1.06823e-1,,,,,,,
10-7-2021-9:41:23,82.96049,182.8967,758.9745,2490.074,0.0,0.0,,,,,,,
10-7-2021-9:41:25,82.96049,182.8967,758.9846,2490.107,2.93037e-1,9.61407e-1,,,,,,,
10-7-2021-9:41:26,72.39693,159.608,759.0551,2490.338,4.102515,13.45969,,,,,,,
10-7-2021-9:41:27,55.16824,121.6252,759.2534,2490.989,11.39588,37.38804,,,,,,,
10-7-2021-9:41:28,30.14266,66.45325,759.5291,2491.893,16.5403,54.26607,,,,,,,
10-7-2021-9:41:29,33.78956,74.49329,759.8156,2492.833,16.5403,54.26607,,,,,,,
10-7-2021-9:41:30,21.59119,47.60046,760.1124,2493.807,17.15893,56.2957,,,,,,,
10-7-2021-9:41:31,12.41094,27.36145,760.314,2494.469,11.85171,38.88356,,,,,,,
10-7-2021-9:41:32,14.29728,31.52014,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:41:33,13.91999,30.68835,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:41:34,13.54276,29.85669,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:41:35,13.54276,29.85669,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:41:36,14.04574,30.96558,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:41:37,13.54276,29.85669,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:41:38,13.79425,30.41113,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:41:39,13.91999,30.68835,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:41:40,14.04574,30.96558,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:41:41,13.91999,30.68835,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:41:42,13.79425,30.41113,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:41:43,13.41695,29.57935,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:41:44,13.91999,30.68835,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:41:45,13.54276,29.85669,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:41:46,14.29728,31.52014,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:41:47,13.91999,30.68835,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:41:48,13.03972,28.74768,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:41:49,14.04574,30.96558,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:41:50,13.54276,29.85669,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:41:51,13.54276,29.85669,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:41:52,13.79425,30.41113,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:41:53,13.54276,29.85669,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:41:54,13.91999,30.68835,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:41:55,13.41695,29.57935,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:41:56,13.41695,29.57935,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:41:57,13.91999,30.68835,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:41:59,13.54276,29.85669,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:42:00,13.91999,30.68835,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:42:01,14.04574,30.96558,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:42:02,13.41695,29.57935,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:42:03,13.79425,30.41113,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:42:04,13.79425,30.41113,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:42:05,13.54276,29.85669,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:42:06,14.29728,31.52014,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:42:07,13.54276,29.85669,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:42:08,13.41695,29.57935,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:42:09,14.29728,31.52014,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:42:10,13.91999,30.68835,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:42:11,13.79425,30.41113,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:42:12,13.79425,30.41113,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:42:13,13.41695,29.57935,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:42:14,13.79425,30.41113,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:42:15,13.91999,30.68835,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:42:16,13.54276,29.85669,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:42:17,14.04574,30.96558,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:42:18,13.79425,30.41113,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:42:19,13.79425,30.41113,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:42:20,13.79425,30.41113,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:42:21,14.04574,30.96558,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:42:22,13.79425,30.41113,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:42:23,14.29728,31.52014,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:42:24,13.79425,30.41113,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:42:25,13.79425,30.41113,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:42:26,13.79425,30.41113,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:42:27,14.04574,30.96558,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:42:29,13.54276,29.85669,760.3199,2494.488,0.0,0.0,,,,,,,
10-7-2021-9:42:30,13.91999,30.68835,760.3325,2494.529,1.041909,3.418335,,,,,,,
10-7-2021-9:42:31,11.02757,24.31165,760.4258,2494.835,6.218892,20.40319,,,,,,,
10-7-2021-9:42:32,9.392765,20.70752,760.7175,2495.792,20.34978,66.76435,,,,,,,
10-7-2021-9:42:33,5.117029,11.28113,761.0605,2496.917,20.15442,66.12342,,,,,,,
10-7-2021-9:42:34,3.733718,8.231445,761.36,2497.9,16.89845,55.44112,,,,,,,
10-7-2021-9:42:35,4.865483,10.72656,761.4164,2498.085,6.51193e-2,2.13646e-1,,,,,,,
10-7-2021-9:42:36,13.16546,29.0249,761.3234,2497.78,-3.939717,-12.92558,,,,,,,
10-7-2021-9:42:37,16.68667,36.78784,761.0916,2497.02,-13.38201,-43.90424,,,,,,,
10-7-2021-9:42:38,20.71086,45.65967,760.7631,2495.942,-19.73114,-64.73472,,,,,,,
10-7-2021-9:42:39,22.84875,50.37292,760.4483,2494.909,-18.29852,-60.03451,,,,,,,
10-7-2021-9:42:40,25.99267,57.30408,760.0402,2493.57,-25.52676,-83.74921,,,,,,,
10-7-2021-9:42:41,51.01825,112.4761,759.5583,2491.989,-26.69891,-87.59484,,,,,,,
10-7-2021-9:42:42,73.27726,161.5488,758.7968,2489.491,-49.23018,-161.5163,,,,,,,
10-7-2021-9:42:43,133.5148,294.35,758.6011,2488.849,-11.75403,-38.56309,,,,,,,
10-7-2021-9:42:44,159.9237,352.5718,758.5281,2488.609,-4.590909,-15.06204,,,,,,,
10-7-2021-9:42:45,168.9782,372.5334,758.3105,2487.895,-14.39136,-47.21575,,,,,,,
10-7-2021-9:42:46,207.3341,457.0938,758.1295,2487.302,-8.367827,-27.4535,,,,,,,
10-7-2021-9:42:47,223.0536,491.7495,758.1328,2487.312,2.93037e-1,9.61407e-1,,,,,,,
10-7-2021-9:42:48,207.8371,458.2028,758.1475,2487.36,9.1167e-1,2.991043,,,,,,,
10-7-2021-9:42:49,199.1598,439.0726,758.1616,2487.407,7.16312e-1,2.350105,,,,,,,
10-7-2021-9:42:50,194.2554,428.2601,758.1733,2487.445,7.48872e-1,2.456928,,,,,,,
10-7-2021-9:42:51,189.9796,418.8337,758.186,2487.487,8.46551e-1,2.777397,,,,,,,
10-7-2021-9:42:52,185.9554,409.9618,758.2695,2487.761,4.297873,14.10063,,,,,,,
10-7-2021-9:42:53,152.5041,336.2142,758.5732,2488.757,17.67989,58.00487,,,,,,,
10-7-2021-9:42:54,110.8785,244.4456,758.9074,2489.854,20.28466,66.55071,,,,,,,
10-7-2021-9:42:55,69.00152,152.1224,759.2173,2490.87,17.94036,58.85946,,,,,,,
10-7-2021-9:42:56,32.78354,72.27539,759.5266,2491.885,18.3962,60.35497,,,,,,,
10-7-2021-9:42:57,35.80171,78.92932,759.8045,2492.797,21.35913,70.07587,,,,,,,
10-7-2021-9:42:58,28.63355,63.12622,760.0277,2493.529,12.69826,41.66096,,,,,,,
10-7-2021-9:42:59,13.03972,28.74768,760.2451,2494.242,12.73082,41.76778,,,,,,,
10-7-2021-9:43:00,10.52459,23.20276,760.4424,2494.89,11.49355,37.70851,,,,,,,
10-7-2021-9:43:01,9.015473,19.87573,760.6481,2495.564,12.24242,40.16544,,,,,,,
10-7-2021-9:43:02,8.638237,19.04407,760.842,2496.201,11.55867,37.92215,,,,,,,
10-7-2021-9:43:03,7.003378,15.43982,760.8939,2496.371,2.474533,8.118546,,,,,,,
10-7-2021-9:43:04,8.009454,17.65784,760.8939,2496.371,0.0,0.0,,,,,,,
10-7-2021-9:43:05,10.14729,22.37097,760.8212,2496.132,-3.61412,-11.85735,,,,,,,
10-7-2021-9:43:06,18.19573,40.11475,760.5387,2495.206,-14.97744,-49.13857,,,,,,,
10-7-2021-9:43:07,24.10632,53.14539,760.0351,2493.553,-31.42006,-103.0842,,,,,,,
10-7-2021-9:43:08,31.90321,70.33459,759.5171,2491.854,-30.76886,-100.9477,,,,,,,
10-7-2021-9:43:09,52.40162,115.5259,758.9327,2489.937,-30.80142,-101.0545,,,,,,,
10-7-2021-9:43:11,152.0011,335.1052,758.338,2487.985,-36.53192,-119.8554,,,,,,,
10-7-2021-9:43:12,201.172,443.5087,758.2864,2487.816,-4.949065,-16.23709,,,,,,,
10-7-2021-9:43:13,193.2493,426.0421,758.2864,2487.816,0.0,0.0,,,,,,,
10-7-2021-9:43:14,189.0993,416.8929,758.3005,2487.863,1.367505,4.486565,,,,,,,
10-7-2021-9:43:15,175.2661,386.3959,758.3322,2487.967,2.376854,7.798077,,,,,,,
10-7-2021-9:43:16,165.7085,365.3251,758.3743,2488.104,3.321083,10.89594,,,,,,,
10-7-2021-9:43:17,156.5283,345.0861,758.444,2488.333,4.493231,14.74157,,,,,,,
10-7-2021-9:43:18,141.3117,311.5392,758.6089,2488.875,7.521277,24.67611,,,,,,,
10-7-2021-9:43:19,105.2195,231.9695,759.0306,2490.258,27.21986,89.304,,,,,,,
10-7-2021-9:43:20,52.77885,116.3575,759.4365,2491.59,24.28949,79.68993,,,,,,,
10-7-2021-9:43:21,32.02901,70.61194,759.8053,2492.8,21.58704,70.82363,,,,,,,
10-7-2021-9:43:22,29.01084,63.95801,760.1694,2493.994,20.93585,68.68716,,,,,,,
10-7-2021-9:43:23,7.254869,15.99426,760.441,2494.885,18.03804,59.17992,,,,,,,
10-7-2021-9:43:24,11.40486,25.14343,760.6104,2495.441,9.605095,31.51278,,,,,,,
10-7-2021-9:43:25,8.009454,17.65784,760.8792,2496.323,18.26596,59.92768,,,,,,,
10-7-2021-9:43:26,5.620067,12.39014,761.0966,2497.036,9.637654,31.6196,,,,,,,
10-7-2021-9:43:27,3.859463,8.508667,761.1302,2497.146,0.0,0.0,,,,,,,
10-7-2021-9:43:28,8.1352,17.93506,761.1277,2497.138,-3.25596e-2,-1.06823e-1,,,,,,,
10-7-2021-9:43:29,25.48963,56.19507,760.5508,2495.246,-35.62025,-116.8643,,,,,,,
10-7-2021-9:43:30,30.89719,68.1167,759.9236,2493.188,-35.81561,-117.5053,,,,,,,
10-7-2021-9:43:31,71.13936,156.8356,759.1454,2490.635,-67.23566,-220.5894,,,,,,,
10-7-2021-9:43:32,111.7588,246.3862,758.7701,2489.403,-1.62798e-1,-5.34115e-1,,,,,,,
10-7-2021-9:43:33,113.6452,250.5449,758.7509,2489.34,-1.986138,-6.516201,,,,,,,
10-7-2021-9:43:34,144.0784,317.6387,758.4644,2488.4,-17.61477,-57.79123,,,,,,,
10-7-2021-9:43:35,191.7402,422.7151,758.2541,2487.71,-7.749195,-25.42387,,,,,,,
10-7-2021-9:43:36,205.825,453.7667,758.2712,2487.766,1.986138,6.516201,,,,,,,
10-7-2021-9:43:37,182.9372,403.3079,758.2831,2487.805,1.074468,3.525158,,,,,,,
10-7-2021-9:43:38,205.0704,452.1033,758.1939,2487.513,-5.014184,-16.45074,,,,,,,
10-7-2021-9:43:39,198.6568,437.9637,758.2516,2487.702,2.930368,9.614067,,,,,,,
10-7-2021-9:43:40,179.6676,396.0995,758.3515,2488.03,6.088653,19.97589,,,,,,,
10-7-2021-9:43:41,159.9237,352.5718,758.4538,2488.365,5.893295,19.33496,,,,,,,
10-7-2021-9:43:42,143.8268,317.0841,758.7395,2489.303,19.63346,64.41425,,,,,,,
10-7-2021-9:43:43,105.8483,233.3557,759.0298,2490.255,16.83333,55.22747,,,,,,,
10-7-2021-9:43:45,49.00615,108.0402,759.3145,2491.189,16.83333,55.22747,,,,,,,
10-7-2021-9:43:46,30.5199,67.28491,759.5782,2492.054,16.47518,54.05242,,,,,,,
10-7-2021-9:43:47,29.51388,65.06702,759.7936,2492.761,12.92618,42.40872,,,,,,,
10-7-2021-9:43:48,25.99267,57.30408,760.0806,2493.703,16.96357,55.65477,,,,,,,
10-7-2021-9:43:49,11.53061,25.42065,760.2945,2494.405,15.56351,51.06138,,,,,,,
10-7-2021-9:43:50,10.02155,22.09375,760.5042,2495.093,13.12154,43.04966,,,,,,,
10-7-2021-9:43:51,8.260944,18.21228,760.7476,2495.891,16.14958,52.98419,,,,,,,
10-7-2021-9:43:52,9.141219,20.15295,760.7671,2495.955,0.0,0.0,,,,,,,
10-7-2021-9:43:53,10.65033,23.47998,760.7671,2495.955,0.0,0.0,,,,,,,
10-7-2021-9:43:54,10.52459,23.20276,760.7671,2495.955,0.0,0.0,,,,,,,
10-7-2021-9:43:55,10.39878,22.92542,760.7671,2495.955,0.0,0.0,,,,,,,
10-7-2021-9:43:56,9.895802,21.81653,760.7671,2495.955,0.0,0.0,,,,,,,
10-7-2021-9:43:57,12.03364,26.52966,760.7501,2495.899,-1.530303,-5.020679,,,,,,,
10-7-2021-9:43:58,12.15939,26.80688,760.7501,2495.899,0.0,0.0,,,,,,,
10-7-2021-9:43:59,11.40486,25.14343,760.7501,2495.899,0.0,0.0,,,,,,,
10-7-2021-9:44:00,11.40486,25.14343,760.695,2495.719,-2.962927,-9.72089,,,,,,,
10-7-2021-9:44:01,21.2139,46.76868,760.5444,2495.224,-8.17247,-26.81256,,,,,,,
10-7-2021-9:44:02,23.85478,52.59082,760.1922,2494.069,-22.04288,-72.31915,,,,,,,
10-7-2021-9:44:03,25.11234,55.36328,759.7887,2492.745,-23.01967,-75.52384,,,,,,,
10-7-2021-9:44:04,65.8576,145.1913,759.112,2490.525,-35.00161,-114.8347,,,,,,,
10-7-2021-9:44:05,83.58928,184.283,758.511,2488.553,-27.0245,-88.66306,,,,,,,
10-7-2021-9:44:06,170.8645,376.6921,758.2997,2487.86,-2.73501,-8.973129,,,,,,,
10-7-2021-9:44:07,173.3797,382.2372,758.3393,2487.99,2.181496,7.157139,,,,,,,
10-7-2021-9:44:08,162.1873,357.5621,758.4103,2488.223,3.67924,12.071,,,,,,,
10-7-2021-9:44:09,145.3359,320.4111,758.6223,2488.918,12.53546,41.12684,,,,,,,
10-7-2021-9:44:10,109.7467,241.9503,758.9161,2489.882,17.9078,58.75263,,,,,,,
10-7-2021-9:44:11,72.89996,160.717,759.1755,2490.733,15.14023,49.67268,,,,,,,
10-7-2021-9:44:12,44.10163,97.22754,759.2949,2491.125,6.414249,21.04412,,,,,,,
10-7-2021-9:44:13,33.78956,74.49329,759.3864,2491.425,5.307221,17.41214,,,,,,,
10-7-2021-9:44:14,36.68198,80.87,759.4745,2491.714,5.307221,17.41214,,,,,,,
10-7-2021-9:44:15,34.92138,76.98853,759.5611,2491.998,5.046744,16.55756,,,,,,,
10-7-2021-9:44:16,32.02901,70.61194,759.6821,2492.395,6.870084,22.53965,,,,,,,
10-7-2021-9:44:17,33.03503,72.82983,759.8406,2492.915,8.888782,29.16267,,,,,,,
10-7-2021-9:44:18,28.00477,61.73999,760.0394,2493.568,11.07028,36.31981,,,,,,,
10-7-2021-9:44:19,13.79425,30.41113,760.2465,2494.247,12.63314,41.44731,,,,,,,
10-7-2021-9:44:20,11.15337,24.58899,760.4374,2494.874,11.42843,37.49486,,,,,,,
10-7-2021-9:44:21,11.9079,26.25244,760.444,2494.895,4.88395e-1,1.602345,,,,,,,
10-7-2021-9:44:22,12.53668,27.63867,760.3211,2494.492,-13.93553,-45.72023,,,,,,,
10-7-2021-9:44:23,30.89719,68.1167,759.9518,2493.28,-26.86171,-88.12895,,,,,,,
10-7-2021-9:44:24,64.60004,142.4188,759.5576,2491.987,-23.44294,-76.91254,,,,,,,
10-7-2021-9:44:26,52.77885,116.3575,759.0675,2490.379,-23.4755,-77.01936,,,,,,,
10-7-2021-9:44:27,152.6298,336.4915,758.0308,2486.978,-54.89556,-180.1035,,,,,,,
10-7-2021-9:44:28,242.9233,535.5546,757.8889,2486.512,3.25596e-2,1.06823e-1,,,,,,,
10-7-2021-9:44:29,226.7006,499.7897,757.9697,2486.777,5.242102,17.1985,,,,,,,
10-7-2021-9:44:30,207.4598,457.371,758.1334,2487.314,10.4842,34.397,,,,,,,
10-7-2021-9:44:31,182.1827,401.6444,758.3518,2488.031,14.03321,46.0407,,,,,,,
10-7-2021-9:44:32,150.8692,332.61,758.7142,2489.22,23.70342,77.76712,,,,,,,
