DATE,TMHSI,TMHI,DthMHSI,DthMHI,SpdMHSI,SpdMHI,,,,,,,
1-6-2021-15:43:12,103.0,227.0763,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:13,102.7309,226.483,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:14,103.2691,227.6696,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:15,102.7309,226.483,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:16,103.1345,227.3729,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:17,104.0763,229.4492,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:18,103.2691,227.6696,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:19,102.7309,226.483,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:20,103.5381,228.2627,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:21,103.1345,227.3729,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:22,103.6727,228.5593,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:23,103.8072,228.856,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:24,102.5964,226.1865,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:25,104.0763,229.4492,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:26,104.0763,229.4492,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:27,104.0763,229.4492,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:28,103.2691,227.6696,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:29,103.5381,228.2627,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:30,103.8072,228.856,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:31,102.1927,225.2966,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:32,103.8072,228.856,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:33,103.6727,228.5593,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:34,103.6727,228.5593,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:35,104.0763,229.4492,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:36,104.3454,230.0424,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:37,102.3273,225.5933,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:38,103.8072,228.856,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:39,103.1345,227.3729,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:40,102.8654,226.7797,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:41,103.8072,228.856,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:42,103.8072,228.856,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:43,103.8072,228.856,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:44,103.2691,227.6696,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:45,103.6727,228.5593,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:46,103.4036,227.9662,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:47,103.8072,228.856,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:48,103.8072,228.856,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:49,103.8072,228.856,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:51,104.2109,229.7458,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:52,103.4036,227.9662,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:53,103.4036,227.9662,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:54,103.8072,228.856,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:55,103.8072,228.856,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:56,104.0763,229.4492,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:57,104.0763,229.4492,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:58,102.5964,226.1865,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:43:59,103.1345,227.3729,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:00,103.6727,228.5593,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:01,103.4036,227.9662,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:02,103.1345,227.3729,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:03,103.8072,228.856,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:04,104.0763,229.4492,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:05,103.1345,227.3729,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:06,104.0763,229.4492,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:07,103.6727,228.5593,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:08,103.6727,228.5593,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:09,103.2691,227.6696,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:10,102.8654,226.7797,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:11,103.2691,227.6696,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:12,103.8072,228.856,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:13,103.1345,227.3729,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:14,103.4036,227.9662,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:15,103.4036,227.9662,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:16,103.1345,227.3729,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:17,103.8072,228.856,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:18,102.8654,226.7797,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:19,103.6727,228.5593,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:20,103.2691,227.6696,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:21,103.4036,227.9662,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:22,102.5964,226.1865,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:23,102.1927,225.2966,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:24,104.0763,229.4492,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:25,104.6145,230.6356,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:26,102.1927,225.2966,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:27,103.6727,228.5593,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:28,103.4036,227.9662,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:29,103.5381,228.2627,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:30,103.4036,227.9662,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:31,103.6727,228.5593,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:32,102.8654,226.7797,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:33,102.5964,226.1865,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:34,103.2691,227.6696,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:36,102.1927,225.2966,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:37,103.1345,227.3729,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:38,103.6727,228.5593,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:39,103.2691,227.6696,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:40,103.4036,227.9662,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:41,103.0,227.0763,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:42,103.2691,227.6696,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:43,103.8072,228.856,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:44,102.8654,226.7797,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:45,102.5964,226.1865,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:46,103.6727,228.5593,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:47,104.2109,229.7458,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:48,103.1345,227.3729,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:49,102.8654,226.7797,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:50,103.1345,227.3729,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:51,102.0582,225.0,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:52,102.5964,226.1865,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:53,102.7309,226.483,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:54,102.3273,225.5933,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:55,102.1927,225.2966,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:56,102.5964,226.1865,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:57,103.1345,227.3729,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:58,103.4036,227.9662,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:44:59,102.8654,226.7797,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:45:00,103.4036,227.9662,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:45:01,102.5964,226.1865,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:45:02,103.6727,228.5593,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:45:03,103.2691,227.6696,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:45:04,102.7309,226.483,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:45:05,103.1345,227.3729,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:45:06,103.2691,227.6696,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:45:07,103.4036,227.9662,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:45:08,103.0,227.0763,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:45:09,103.0,227.0763,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:45:10,103.0,227.0763,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:45:12,102.8654,226.7797,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:45:13,103.2691,227.6696,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:45:14,103.4036,227.9662,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:45:15,102.0582,225.0,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:45:16,103.2691,227.6696,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:45:17,103.2691,227.6696,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:45:18,103.2691,227.6696,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:45:19,102.5964,226.1865,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:45:20,102.7309,226.483,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:45:21,103.2691,227.6696,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:45:23,102.5964,226.1865,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:45:24,103.0,227.0763,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:45:25,104.0763,229.4492,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:45:26,102.4618,225.8899,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:45:27,103.8072,228.856,-4.501099,-14.76739,0.0,0.0,,,,,,,
1-6-2021-15:45:28,104.0763,229.4492,-4.500828,-14.76649,6.51193e-2,2.13646e-1,,,,,,,
1-6-2021-15:45:29,163.543,360.5509,-4.500828,-14.76649,-1.30239e-1,-4.27292e-1,,,,,,,
1-6-2021-15:45:30,118.0685,260.2966,-4.50327,-14.77451,-3.25596e-1,-1.06823,,,,,,,
1-6-2021-15:45:31,72.59393,160.0424,-4.501913,-14.77006,0.0,0.0,,,,,,,
1-6-2021-15:45:32,71.51765,157.6696,-4.501913,-14.77006,3.25596e-2,1.06823e-1,,,,,,,
1-6-2021-15:45:33,73.40118,161.822,-4.502184,-14.77095,0.0,0.0,,,,,,,
1-6-2021-15:45:34,64.38703,141.9492,-4.502184,-14.77095,0.0,0.0,,,,,,,
1-6-2021-15:45:35,64.65607,142.5424,-4.502184,-14.77095,0.0,0.0,,,,,,,
1-6-2021-15:45:36,65.73241,144.9153,-4.502184,-14.77095,0.0,0.0,,,,,,,
1-6-2021-15:45:37,63.57979,140.1696,-4.502184,-14.77095,0.0,0.0,,,,,,,
1-6-2021-15:45:39,64.65607,142.5424,-4.502184,-14.77095,0.0,0.0,,,,,,,
1-6-2021-15:45:40,64.52152,142.2457,-4.502184,-14.77095,0.0,0.0,,,,,,,
1-6-2021-15:45:41,64.11794,141.356,-4.502184,-14.77095,0.0,0.0,,,,,,,
1-6-2021-15:45:42,63.57979,140.1696,-4.502184,-14.77095,0.0,0.0,,,,,,,
1-6-2021-15:45:43,65.19427,143.7289,-4.502184,-14.77095,0.0,0.0,,,,,,,
1-6-2021-15:45:44,65.73241,144.9153,-4.502184,-14.77095,0.0,0.0,,,,,,,
1-6-2021-15:45:45,64.79063,142.839,-4.502184,-14.77095,0.0,0.0,,,,,,,
1-6-2021-15:45:46,64.65607,142.5424,-4.502184,-14.77095,0.0,0.0,,,,,,,
1-6-2021-15:45:47,64.52152,142.2457,-4.502184,-14.77095,0.0,0.0,,,,,,,
1-6-2021-15:45:48,64.79063,142.839,-4.502184,-14.77095,0.0,0.0,,,,,,,
1-6-2021-15:45:49,64.79063,142.839,-4.502184,-14.77095,0.0,0.0,,,,,,,
1-6-2021-15:45:50,63.04159,138.983,-4.501913,-14.77006,3.25596e-2,1.06823e-1,,,,,,,
1-6-2021-15:45:51,65.19427,143.7289,-4.502998,-14.77362,-9.76788e-2,-3.20469e-1,,,,,,,
1-6-2021-15:45:52,62.09986,136.9069,-4.486176,-14.71842,1.888459,6.195732,,,,,,,
1-6-2021-15:45:53,59.67813,131.5679,-4.406134,-14.45582,4.428111,14.52792,,,,,,,
1-6-2021-15:45:54,32.23194,71.05933,-4.38497,-14.38638,1.82334,5.982086,,,,,,,
1-6-2021-15:45:55,78.24462,172.5,-4.584669,-15.04156,-12.73082,-41.76778,,,,,,,
1-6-2021-15:45:56,73.80482,162.7119,-4.728474,-15.51337,-6.544488,-21.47142,,,,,,,
1-6-2021-15:45:57,65.73241,144.9153,-4.70324,-15.43058,0.0,0.0,,,,,,,
1-6-2021-15:45:58,62.50345,137.7966,-4.548853,-14.92406,9.89813,32.47418,,,,,,,
1-6-2021-15:45:59,58.87089,129.7882,-4.387683,-14.39529,9.01902,29.58996,,,,,,,
1-6-2021-15:46:00,37.88263,83.51697,-4.371403,-14.34187,0.0,0.0,,,,,,,
1-6-2021-15:46:01,31.96284,70.46606,-4.401249,-14.43979,-2.376854,-7.798077,,,,,,,
1-6-2021-15:46:02,48.10766,106.0593,-4.60936,-15.12257,-12.8285,-42.08825,,,,,,,
1-6-2021-15:46:03,66.27055,146.1017,-4.857899,-15.93799,-12.47034,-40.9132,,,,,,,
1-6-2021-15:46:04,78.11007,172.2034,-5.07225,-16.64124,-12.6657,-41.55413,,,,,,,
1-6-2021-15:46:05,63.04159,138.983,-5.073064,-16.64391,6.51193e-2,2.13646e-1,,,,,,,
1-6-2021-15:46:06,64.65607,142.5424,-4.935228,-16.19169,11.07028,36.31981,,,,,,,
1-6-2021-15:46:07,59.40903,130.9746,-4.64002,-15.22316,17.35429,56.93664,,,,,,,
1-6-2021-15:46:08,59.94718,132.161,-4.303842,-14.12022,20.51257,67.29847,,,,,,,
1-6-2021-15:46:09,15.14539,33.38989,-4.259887,-13.97601,-9.76788e-2,-3.20469e-1,,,,,,,
1-6-2021-15:46:11,30.61746,67.5,-4.259887,-13.97601,0.0,0.0,,,,,,,
1-6-2021-15:46:12,29.54118,65.1272,-4.325277,-14.19054,-3.776918,-12.39146,,,,,,,
1-6-2021-15:46:13,33.84642,74.61865,-4.530674,-14.86442,-11.1354,-36.53346,,,,,,,
1-6-2021-15:46:14,64.65607,142.5424,-4.714907,-15.46886,-10.647,-34.93111,,,,,,,
1-6-2021-15:46:15,75.55386,166.5679,-4.737428,-15.54274,9.76788e-2,3.20469e-1,,,,,,,
1-6-2021-15:46:16,67.21235,148.178,-4.737428,-15.54274,0.0,0.0,,,,,,,
1-6-2021-15:46:17,64.11794,141.356,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:18,65.19427,143.7289,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:19,64.79063,142.839,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:20,65.59786,144.6187,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:21,65.73241,144.9153,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:22,65.19427,143.7289,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:23,64.11794,141.356,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:24,66.00151,145.5085,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:25,65.32877,144.0254,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:26,65.32877,144.0254,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:27,65.19427,143.7289,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:28,66.00151,145.5085,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:29,66.00151,145.5085,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:30,65.73241,144.9153,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:31,64.79063,142.839,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:32,65.59786,144.6187,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:33,65.32877,144.0254,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:34,65.59786,144.6187,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:35,65.73241,144.9153,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:36,66.27055,146.1017,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:37,64.25248,141.6526,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:38,65.32877,144.0254,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:39,66.27055,146.1017,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:40,65.32877,144.0254,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:41,64.25248,141.6526,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:42,65.59786,144.6187,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:43,65.05972,143.4323,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:44,65.05972,143.4323,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:45,64.25248,141.6526,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:46,66.00151,145.5085,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:47,64.52152,142.2457,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:48,64.52152,142.2457,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:50,65.32877,144.0254,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:51,65.05972,143.4323,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:52,65.05972,143.4323,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:53,65.05972,143.4323,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:54,64.79063,142.839,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:55,64.79063,142.839,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:56,64.65607,142.5424,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:57,63.98338,141.0593,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:58,65.19427,143.7289,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:46:59,64.65607,142.5424,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:00,64.25248,141.6526,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:01,64.52152,142.2457,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:02,65.05972,143.4323,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:03,65.73241,144.9153,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:04,66.00151,145.5085,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:05,65.19427,143.7289,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:06,65.05972,143.4323,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:07,64.52152,142.2457,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:08,65.05972,143.4323,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:09,65.19427,143.7289,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:10,65.73241,144.9153,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:11,64.79063,142.839,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:12,64.25248,141.6526,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:13,65.32877,144.0254,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:14,65.59786,144.6187,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:15,65.19427,143.7289,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:16,65.19427,143.7289,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:17,65.19427,143.7289,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:18,64.52152,142.2457,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:19,64.65607,142.5424,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:20,65.05972,143.4323,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:21,64.79063,142.839,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:22,65.59786,144.6187,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:23,65.19427,143.7289,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:24,65.19427,143.7289,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:25,64.65607,142.5424,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:26,65.59786,144.6187,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:27,65.19427,143.7289,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:28,65.59786,144.6187,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:30,65.32877,144.0254,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:31,65.73241,144.9153,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:32,64.79063,142.839,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:33,65.32877,144.0254,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:34,65.59786,144.6187,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:35,64.52152,142.2457,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:36,65.59786,144.6187,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:37,65.73241,144.9153,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:38,64.65607,142.5424,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:39,65.05972,143.4323,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:40,66.27055,146.1017,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:41,65.05972,143.4323,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:42,65.19427,143.7289,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:43,65.19427,143.7289,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:44,66.00151,145.5085,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:45,65.73241,144.9153,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:46,64.25248,141.6526,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:47,65.19427,143.7289,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:48,64.52152,142.2457,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:49,64.25248,141.6526,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:50,65.19427,143.7289,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:51,65.05972,143.4323,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:52,66.13601,145.8051,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:53,65.59786,144.6187,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:54,65.05972,143.4323,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:55,65.32877,144.0254,-4.737156,-15.54185,0.0,0.0,,,,,,,
1-6-2021-15:47:56,66.00151,145.5085,-4.737156,-15.54185,0.0,0.0,,,,,,,
